train_accuracy_0,test_accuracy_0,train_accuracy_1,test_accuracy_1,train_accuracy_2,test_accuracy_2,train_accuracy_3,test_accuracy_3,train_accuracy_4,test_accuracy_4,train_accuracy_5,test_accuracy_5,train_accuracy_6,test_accuracy_6,train_accuracy_7,test_accuracy_7,train_accuracy_8,test_accuracy_8,train_accuracy_9,test_accuracy_9
0.9883333333333333,0.556,0.985,0.545,0.9950000000000001,0.546,0.9816666666666666,0.5189999999999999,0.985,0.543,0.9866666666666667,0.52,0.9866666666666667,0.538,0.985,0.5509999999999999,0.985,0.518,0.9966666666666667,0.5269999999999999
0.9883333333333333,0.554,0.985,0.548,0.9950000000000001,0.5469999999999999,0.9816666666666666,0.512,0.985,0.542,0.9883333333333333,0.517,0.9866666666666667,0.5329999999999999,0.985,0.556,0.985,0.518,0.9966666666666667,0.528
0.9899999999999999,0.5459999999999999,0.9866666666666667,0.549,0.9933333333333333,0.543,0.9833333333333334,0.5149999999999999,0.9833333333333334,0.542,0.9883333333333333,0.5160000000000001,0.9866666666666667,0.534,0.985,0.5549999999999999,0.985,0.522,0.9966666666666667,0.5309999999999999
0.9899999999999999,0.542,0.9866666666666667,0.549,0.9933333333333333,0.545,0.9833333333333334,0.518,0.9833333333333334,0.5409999999999999,0.9900000000000001,0.517,0.9866666666666667,0.538,0.9833333333333334,0.5509999999999999,0.9833333333333333,0.5240000000000001,0.9966666666666667,0.527
0.9916666666666667,0.547,0.9883333333333333,0.544,0.9933333333333333,0.539,0.985,0.514,0.9833333333333334,0.5389999999999999,0.9916666666666667,0.5199999999999999,0.9866666666666667,0.5349999999999999,0.9833333333333333,0.547,0.9833333333333333,0.525,0.9966666666666667,0.5290000000000001
0.9916666666666667,0.5519999999999999,0.9883333333333333,0.542,0.9933333333333333,0.5399999999999999,0.9816666666666666,0.515,0.9833333333333334,0.53,0.9916666666666667,0.516,0.9883333333333333,0.534,0.9833333333333333,0.546,0.985,0.53,0.9966666666666667,0.532
0.9916666666666667,0.554,0.9883333333333333,0.54,0.9933333333333333,0.5349999999999999,0.9816666666666666,0.514,0.9833333333333334,0.5250000000000001,0.9916666666666667,0.518,0.9883333333333333,0.53,0.9833333333333333,0.548,0.985,0.534,0.9966666666666667,0.532
0.9900000000000001,0.5559999999999999,0.9866666666666667,0.543,0.9933333333333333,0.5349999999999999,0.9816666666666666,0.521,0.9833333333333334,0.5280000000000001,0.9916666666666667,0.5210000000000001,0.9883333333333333,0.5289999999999999,0.9833333333333333,0.545,0.9883333333333333,0.532,0.9950000000000001,0.531
0.9900000000000001,0.556,0.9866666666666667,0.54,0.9933333333333333,0.53,0.9833333333333334,0.524,0.9833333333333334,0.525,0.9916666666666667,0.5189999999999999,0.9883333333333333,0.5279999999999999,0.9816666666666666,0.5450000000000002,0.9883333333333333,0.533,0.9933333333333333,0.533
0.9900000000000001,0.554,0.985,0.5429999999999999,0.9933333333333333,0.5320000000000001,0.985,0.52,0.985,0.521,0.9916666666666667,0.5210000000000001,0.9883333333333333,0.525,0.9833333333333333,0.5469999999999999,0.9899999999999999,0.531,0.9933333333333333,0.531
0.9916666666666667,0.5529999999999999,0.985,0.542,0.9950000000000001,0.534,0.985,0.5199999999999999,0.9883333333333333,0.521,0.9933333333333333,0.5210000000000001,0.9883333333333333,0.525,0.9833333333333333,0.546,0.9916666666666666,0.532,0.9933333333333333,0.5389999999999999
